id,assists,bonus,bps,clean_sheets,creativity,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,threat,total_points,yellow_cards
121,0,1,41,1,3.8,1,0,5.5,False,43.2,180,0,0,0,0,0,8.0,9,0
122,1,3,57,1,72.5,1,1,19.2,True,67.2,180,0,0,0,0,0,53.0,19,1
123,0,0,30,1,44.7,1,0,10.4,False,38.4,180,0,1,0,0,0,20.0,3,0
124,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
125,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
126,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
127,0,0,4,0,3.8,1,0,2.6,False,3.2,90,0,0,0,0,0,19.0,1,1
128,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
129,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
130,0,0,35,1,54.9,1,0,14.8,False,32.2,171,0,0,0,0,0,61.0,5,0
131,0,0,2,0,1.3,0,0,0.3,False,0.0,14,0,0,0,0,0,3.0,1,0
132,0,0,17,1,50.5,0,0,9.4,False,25.4,83,0,0,0,0,0,18.0,4,0
133,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
134,0,0,7,1,31.3,1,0,15.0,False,9.2,145,0,0,0,0,0,109.0,4,0
135,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
136,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
137,0,0,28,0,12.4,0,1,6.8,False,36.8,33,0,0,0,0,0,19.0,7,0
138,0,0,20,1,94.6,1,0,20.3,False,14.4,180,0,0,0,0,0,93.0,5,0
139,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
140,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
141,1,0,13,1,69.8,1,0,18.8,False,28.4,144,0,0,0,0,0,90.0,8,0
142,0,0,21,0,50.0,1,0,14.3,False,31.8,90,0,0,0,0,0,61.0,2,0
143,0,0,36,1,0.0,1,0,3.7,False,37.2,180,0,0,0,0,4,0.0,8,0
144,0,0,1,1,6.3,0,0,5.6,False,3.8,90,0,0,0,0,0,46.0,3,0
145,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
146,0,1,25,1,0.0,0,0,1.7,False,16.6,90,0,0,0,0,2,0.0,7,0
147,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
148,0,0,17,1,1.3,0,0,2.0,False,18.8,90,0,0,0,0,0,0.0,3,0
149,0,0,3,0,1.8,0,0,0.4,False,0.4,6,0,0,0,0,0,2.0,1,0
150,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
151,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
152,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
153,0,0,8,1,1.2,0,0,1.2,False,8.6,66,0,0,0,0,0,2.0,2,0
154,0,0,14,1,40.2,0,0,18.8,False,35.8,90,0,0,0,0,0,112.0,3,0
155,0,0,5,0,23.7,0,0,3.3,False,7.6,11,0,0,0,0,0,2.0,1,0
156,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
157,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
158,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
159,0,0,-4,1,3.3,0,0,4.1,False,0.0,83,0,0,0,0,0,38.0,2,0
160,0,0,11,1,22.4,0,0,5.5,False,15.0,78,0,0,0,0,0,18.0,3,0
161,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
162,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
163,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
164,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
165,0,0,10,0,0.2,2,0,2.3,False,23.0,90,0,0,0,0,0,0.0,1,0
166,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
167,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
168,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
169,0,0,14,0,0.3,2,0,1.8,False,18.0,90,0,0,0,0,0,0.0,1,0
170,0,0,12,0,0.0,2,0,1.3,False,13.2,90,0,0,0,0,2,0.0,1,0
171,0,0,10,0,0.0,1,0,1.3,False,13.0,72,0,0,0,0,0,0.0,1,1
172,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
173,0,0,3,0,0.5,2,0,1.6,False,11.6,90,0,0,0,0,0,4.0,1,1
174,0,0,7,0,24.2,2,0,4.0,False,9.8,90,0,0,0,0,0,6.0,2,0
175,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
176,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
177,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
178,0,0,7,0,0.0,2,0,1.2,False,11.6,90,0,0,0,0,0,0.0,1,0
179,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
180,0,0,5,0,20.8,2,0,6.1,False,13.0,90,0,0,0,0,0,27.0,1,1
181,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
182,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
183,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
184,0,0,24,1,10.4,0,0,5.9,False,30.0,90,0,0,0,0,0,19.0,6,0
185,0,2,28,1,11.1,0,0,4.0,False,27.2,90,0,0,0,0,0,2.0,8,0
186,0,0,2,0,1.4,0,0,0.6,False,3.0,45,0,0,0,0,0,2.0,1,0
187,0,0,11,1,19.3,0,0,3.0,False,6.4,73,0,0,0,0,0,4.0,2,0
188,0,0,8,1,12.5,0,0,4.0,False,18.0,90,0,0,0,0,0,9.0,3,0
189,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
190,0,0,20,1,0.2,0,0,2.3,False,22.4,90,0,0,0,0,0,0.0,5,1
191,0,0,10,1,1.3,0,0,1.3,False,11.2,90,0,0,0,0,0,0.0,3,0
192,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
193,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
194,0,0,7,0,1.4,0,0,0.8,False,6.4,45,0,0,0,0,0,0.0,1,0
195,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
196,0,0,6,1,3.6,0,0,3.6,False,10.6,90,0,0,0,0,0,22.0,3,0
197,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
198,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
199,0,3,38,1,0.0,0,0,5.9,True,59.4,90,0,0,0,0,7,0.0,11,0
200,0,1,25,1,0.0,0,0,1.9,False,18.6,90,0,0,0,0,3,0.0,8,0
201,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
202,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
203,0,0,8,1,2.1,0,0,0.8,False,5.8,90,0,0,0,0,0,0.0,2,1
204,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
205,0,0,2,0,0.0,0,0,0.3,False,1.0,19,0,0,0,0,0,2.0,1,0
206,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
207,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
208,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
209,0,1,25,1,3.1,0,0,1.3,False,9.6,90,0,0,0,0,0,0.0,7,0
210,0,0,14,1,3.6,0,0,1.3,False,7.2,85,0,0,0,0,0,2.0,3,0
211,0,0,4,0,0.3,0,0,0.4,False,3.6,4,0,0,0,0,0,0.0,1,0
212,0,0,0,1,15.9,0,0,4.0,False,9.8,90,0,0,0,0,0,14.0,2,1
213,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
214,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
215,0,0,2,0,0.8,0,0,0.2,False,0.0,10,0,0,0,0,0,3.0,1,0
216,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
217,0,3,30,1,0.8,0,0,2.0,False,19.4,90,0,0,0,0,0,0.0,9,0
218,0,0,21,1,16.6,0,0,3.5,False,18.0,90,0,0,0,0,0,0.0,6,0
219,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
220,0,2,26,1,1.3,0,0,2.3,False,21.6,90,0,0,0,0,0,0.0,8,0
221,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
222,0,0,6,0,14.3,0,0,2.0,False,5.4,8,0,0,0,0,0,0.0,1,0
223,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
224,0,2,28,1,6.0,0,0,8.3,False,33.2,90,0,0,0,0,0,44.0,8,0
225,0,0,15,1,22.7,0,0,5.1,False,20.8,90,0,0,0,0,0,7.0,3,0
226,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
227,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
228,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
229,0,1,25,1,3.1,0,0,2.3,False,15.2,90,0,0,0,0,0,5.0,7,0
230,0,0,1,1,3.3,0,0,1.3,False,0.0,60,0,0,0,0,0,11.0,2,1
231,0,0,22,1,0.0,0,0,0.8,False,8.2,90,0,0,0,0,1,0.0,6,0
232,0,0,11,1,7.5,0,0,2.2,False,11.8,90,0,0,0,0,0,3.0,3,0
233,1,0,15,1,30.9,0,0,7.8,False,21.0,90,0,0,0,0,0,26.0,6,0
234,0,3,42,1,26.1,0,1,9.8,True,44.8,90,0,0,0,0,0,27.0,15,0
235,0,0,22,0,1.8,0,1,7.4,False,31.6,30,0,0,0,0,0,41.0,5,0
236,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
237,0,0,23,1,65.5,0,0,9.2,False,26.4,90,0,0,0,0,0,0.0,5,1
238,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
239,0,0,10,0,26.0,0,0,4.0,False,5.0,59,0,0,0,0,0,9.0,1,0
240,0,0,11,1,14.8,0,0,3.4,False,4.8,81,0,0,0,0,0,14.0,3,0
241,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
242,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
243,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
244,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
245,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
246,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
247,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
248,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
249,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
250,0,0,13,0,39.3,0,0,5.5,False,14.0,33,0,0,0,0,0,2.0,1,0
251,2,2,34,0,51.1,1,0,12.2,False,47.0,56,0,0,0,0,0,24.0,9,0
252,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
253,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
254,0,0,2,0,12.0,0,0,2.2,False,0.0,19,0,0,0,0,0,11.0,1,0
255,0,0,6,0,3.8,1,0,2.6,False,6.2,90,0,0,0,0,0,16.0,2,0
256,0,0,7,0,11.3,1,0,4.8,False,15.0,90,0,0,0,0,0,22.0,1,1
257,0,0,9,0,0.0,1,0,1.2,False,12.2,90,0,0,0,0,1,0.0,2,0
258,0,0,5,0,0.9,0,0,0.7,False,5.8,27,0,0,0,0,0,0.0,1,0
259,0,0,17,0,12.1,1,0,2.7,False,11.0,62,0,0,0,0,0,4.0,2,0
260,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
261,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
262,0,0,12,0,13.6,1,0,5.4,False,14.0,90,0,0,0,0,0,26.0,2,0
263,1,3,128,0,36.3,1,4,31.5,True,163.4,90,0,0,0,0,0,115.0,24,0
264,1,0,23,0,17.8,1,0,5.8,False,35.8,90,0,0,0,0,0,4.0,5,0
265,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
266,0,1,31,0,14.8,1,1,8.6,False,41.8,70,0,0,0,0,0,29.0,8,0
267,0,0,6,1,29.6,0,0,5.9,False,8.8,90,0,0,0,0,0,21.0,3,0
268,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
269,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
270,0,0,33,0,0.0,4,0,6.4,False,64.8,180,0,0,0,0,9,0.0,5,0
271,2,3,56,0,40.3,4,0,10.0,True,55.2,154,0,0,0,0,0,4.0,13,0
272,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
273,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
274,0,0,0,0,0.0,0,0,0.0,False,0.0,0,0,0,0,0,0,0.0,0,0
