assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
6,8,287,100,0,4,443661,2,,0,0,-2,2,389.0,101,73,3,,0,3,0.0,0.0,0,Michael,0.0,14,2,96.5,169,95,464,False,308.2,238,97,1127,,2022-05-15T21:30:13.703292Z,53,0,0,None,0,,443661.jpg,2.8,0,0,Olise,0.2,False,None,a,7,31,269.0,169,96,73,124120,0,112450,0,0.0,13.8,Olise,4
0,2,422,100,100,9,55494,None,,0,0,0,0,132.5,259,73,None,,0,2,1.9,1.5,6,Joel,2.0,37,0,65.4,261,86,474,False,455.8,148,58,2486,,2022-02-23T00:00:13.508813Z,45,0,0,None,0,,55494.jpg,2.6,0,0,Ward,0.2,False,None,a,7,31,64.0,340,117,73,34993,0,40709,0,0.4,16.2,Ward,8
1,8,676,100,100,11,209036,None,,0,0,0,0,98.5,293,89,None,,0,2,4.3,2.5,0,Marc,3.0,43,2,111.1,128,26,477,False,720.6,45,13,3222,,2022-05-07T21:30:12.758677Z,45,0,0,None,0,,209036.jpg,3.4,0,0,Guéhi,2.0,False,None,a,7,31,290.0,157,25,123,416457,0,276706,0,0.7,27.3,Guéhi,4
4,14,619,100,100,12,174874,None,,0,0,2,-2,234.0,179,42,5,,2,2,3.1,3.5,9,Joachim,4.0,37,0,100.7,158,39,488,False,630.6,67,24,2914,,2021-12-29T00:30:20.444875Z,47,1,0,None,0,,174874.jpg,3.6,0,0,Andersen,2.7,False,None,a,7,31,142.0,253,70,124,352240,0,152589,0,0.9,26.4,Andersen,4
1,4,264,None,None,6,57328,None,,0,0,-2,2,99.1,290,87,None,,0,2,4.1,2.8,7,Nathaniel,3.3,12,0,29.9,367,128,493,False,181.0,328,130,1351,,None,43,0,0,None,0,,57328.jpg,3.7,0,0,Clyne,0.8,False,None,a,7,31,17.0,411,153,59,89474,0,26161,0,0.8,13.7,Clyne,1
0,0,0,None,None,0,223824,None,,0,0,-1,1,0.0,513,188,None,,0,2,-0.5,-0.5,0,Reece,0.0,0,0,0.0,535,189,540,False,0.0,530,189,0,,None,39,0,0,None,0,,223824.jpg,0.0,0,0,Hannam,0.1,False,None,a,7,31,0.0,480,181,0,10060,0,9685,0,0.0,0.0,Hannam,0
0,0,7,None,None,1,450542,None,,0,0,-1,1,6.1,445,210,None,,0,3,-0.5,0.5,3,Jesurun,1.0,0,0,0.8,503,219,541,False,1.0,512,224,79,,None,44,0,0,None,0,,450542.jpg,2.0,0,0,Rak-Sakyi,0.0,False,None,a,7,31,2.0,451,216,4,3832,0,3709,0,0.2,0.9,Rak-Sakyi,0
0,0,0,0,0,0,448482,None,,0,0,0,0,0.0,660,79,None,,0,4,0.0,0.0,0,Robert,0.0,0,0,0.0,665,78,542,False,0.0,663,77,0,Joined Newport County on loan until the end of the season - Expected back 01 Jul,2022-01-26T23:30:10.317190Z,45,0,0,None,0,,448482.jpg,0.0,0,0,Street,0.8,False,None,u,7,31,0.0,648,77,0,230800,0,194480,0,0.0,0.0,Street,0
0,0,0,None,None,0,462831,None,,0,0,0,0,0.0,671,272,None,,0,3,-0.5,-0.5,0,Scott,0.0,0,0,0.0,675,270,543,False,0.0,673,269,0,,None,45,0,0,None,0,,462831.jpg,0.0,0,0,Banks,0.0,False,None,a,7,31,0.0,658,270,0,6841,0,6009,0,0.0,0.0,Banks,0
0,0,0,None,None,0,169593,None,,0,0,-1,1,0.0,509,24,None,,0,1,-0.5,-0.5,0,Remi,0.0,0,0,0.0,531,49,561,False,0.0,526,49,0,,None,39,0,0,None,0,,169593.jpg,0.0,0,0,Matthews,0.4,False,None,a,7,31,0.0,475,9,0,67646,0,36401,0,0.0,0.0,Matthews,0
4,9,280,None,None,9,199670,None,,0,0,-5,5,265.7,158,23,None,,2,4,-0.1,-0.2,1,Odsonne,0.3,19,6,127.6,99,22,586,False,389.8,189,18,1554,,None,60,0,0,3,0,,199670.jpg,3.1,0,0,Edouard,2.9,False,None,a,7,31,618.0,56,22,87,1672653,0,1469963,0,0.0,14.5,Edouard,4
0,0,0,None,None,0,501468,None,,0,0,0,0,0.0,574,227,None,,0,2,-0.5,-0.5,0,Tayo,0.0,0,0,0.0,590,227,709,False,0.0,585,227,0,,None,40,0,0,None,0,,501468.jpg,0.0,0,0,Adaramola,0.0,False,None,a,7,31,0.0,542,221,0,1964,0,812,0,0.0,0.0,Adaramola,0
1,1,61,100,100,1,193488,4,,0,0,-4,4,85.2,305,165,None,,0,3,-1.0,-1.0,0,Anwar,0.0,8,1,24.4,391,174,42,False,74.6,413,177,392,,2022-01-15T15:30:17.420230Z,56,0,0,None,0,,193488.jpg,2.0,0,0,El Ghazi,0.3,False,None,a,8,11,85.0,319,163,22,83955,0,162874,0,0.0,3.9,El Ghazi,2
0,0,118,100,25,3,41823,None,,0,0,-3,3,58.4,342,177,None,,0,3,0.0,0.0,0,Fabian,0.8,6,0,19.0,403,179,163,False,115.6,381,161,660,,2022-05-13T16:00:12.044506Z,42,0,0,None,0,,41823.jpg,1.6,0,0,Delph,1.3,False,None,a,8,11,16.0,414,201,18,244824,0,156991,0,0.2,4.3,Delph,2
0,0,0,0,0,0,55422,None,,0,0,-3,3,0.0,736,308,None,,0,3,0.0,0.0,0,Gylfi,0.0,0,0,0.0,736,308,164,False,0.0,736,308,0,Not included in Everton's 25-man Premier League squad - Unknown return date,2021-10-07T10:30:12.897760Z,67,0,0,None,0,,55422.jpg,0.0,0,0,Sigurdsson,0.6,False,None,n,8,11,0.0,736,308,0,10929,0,110634,0,0.0,0.0,Sigurdsson,0
1,6,439,100,100,7,59949,None,,0,0,-1,1,232.1,180,43,None,,2,2,1.2,0.2,0,Seamus,1.2,50,1,86.9,201,55,165,False,469.4,138,52,2656,,2022-04-04T08:00:17.190160Z,49,1,0,None,0,,59949.jpg,2.6,0,0,Coleman,1.0,False,None,a,8,11,170.0,238,63,79,215011,0,189438,0,0.2,16.1,Coleman,4
0,0,0,0,0,0,60025,None,,0,0,-1,1,0.0,737,309,None,,0,3,0.0,0.0,0,James,0.0,0,0,0.0,737,309,166,False,0.0,737,309,0,Transferred to Al Rayyan,2021-08-13T12:30:05.505615Z,69,0,0,None,0,,60025.jpg,0.0,0,0,Rodríguez,0.5,False,None,u,8,11,0.0,737,309,0,1360,0,101336,0,0.0,0.0,James,0
0,0,0,0,0,0,100649,None,,0,0,0,0,0.0,724,302,None,,0,3,0.0,0.0,0,Bernard,0.0,0,0,0.0,726,302,167,False,0.0,726,302,0,Transferred to Sharjah FC,2021-07-23T21:30:09.841847Z,55,0,0,None,0,,100649.jpg,0.0,0,0,Anício Caldeira Duarte,0.0,False,None,u,8,11,0.0,723,302,0,0,0,274,0,0.0,0.0,Bernard,0
2,11,518,100,100,8,106611,None,,0,0,-4,4,97.0,295,90,None,,3,2,2.7,2.5,0,Michael,3.5,54,3,102.7,149,34,169,False,697.0,53,18,2791,,2022-03-07T23:30:11.645047Z,46,2,0,None,0,,106611.jpg,3.2,1,0,Keane,2.7,False,None,a,8,11,231.0,188,38,102,670104,0,685603,0,0.8,22.2,Keane,2
0,12,624,100,100,7,111234,None,,0,0,-2,2,43.0,366,1,None,,1,1,3.5,1.5,0,Jordan,2.5,58,0,90.5,191,7,170,False,863.2,15,7,3150,,2021-09-18T22:30:08.463937Z,48,0,0,None,0,,111234.jpg,3.3,0,117,Pickford,6.3,False,None,a,8,11,0.0,689,70,116,721786,0,767080,0,0.5,24.2,Pickford,2
3,2,313,100,100,6,119765,None,,0,0,-2,2,228.4,183,112,None,,0,3,-0.5,-0.8,0,Allan,0.2,38,0,70.4,246,115,171,False,391.4,185,70,2181,,2022-03-17T23:30:13.907651Z,43,0,0,None,0,,119765.jpg,2.1,1,0,Marques Loureiro,2.9,False,None,a,8,11,82.0,320,164,58,1077267,0,1008066,0,0.0,13.5,Allan,7
1,0,47,100,100,0,120250,None,,0,0,-1,1,85.2,304,164,None,,0,3,-0.5,-0.2,0,André Filipe,0.8,19,0,30.6,364,163,172,False,84.0,408,174,614,,2022-04-22T15:30:16.576022Z,49,0,0,None,0,,120250.jpg,1.3,0,0,Tavares Gomes,0.1,False,None,a,8,11,136.0,260,134,18,8975,0,17572,0,0.2,3.7,André Gomes,3
5,8,387,100,100,5,121599,None,,0,0,-2,2,285.8,148,94,None,,1,3,1.0,0.8,1,Abdoulaye,1.8,47,2,121.1,107,65,173,False,481.8,131,50,2536,,2022-01-23T00:00:13.035595Z,53,0,0,None,0,,121599.jpg,3.0,0,0,Doucouré,1.2,False,None,a,8,11,441.0,100,54,90,846803,0,854757,0,0.3,17.0,Doucouré,6
2,6,312,100,100,6,153133,None,,0,0,-2,2,501.4,66,49,None,,0,3,2.2,1.8,2,Alex,2.8,38,2,122.7,105,64,174,False,370.0,197,74,2029,,2022-01-01T17:00:18.864561Z,58,0,0,None,0,,153133.jpg,2.8,0,0,Iwobi,0.3,False,None,a,8,11,357.0,126,70,78,39361,0,40693,0,0.5,13.4,Iwobi,1
0,0,133,100,25,2,164511,None,,0,0,-1,1,18.2,411,150,None,,0,2,0.0,-0.2,0,Yerry,0.0,10,0,24.6,390,141,175,False,164.8,345,139,844,,2022-05-10T10:30:11.066401Z,49,0,0,None,0,,164511.jpg,1.8,0,0,Mina,0.3,False,None,a,8,11,66.0,334,111,24,36513,0,72493,0,0.0,4.9,Mina,3
0,0,44,100,100,0,173807,None,,0,0,-2,2,8.6,443,209,None,,0,3,-1.0,-0.8,1,Tom,0.2,9,1,16.1,410,182,176,False,61.6,418,179,230,,2022-01-12T11:00:13.849463Z,48,0,0,None,0,,173807.jpg,2.0,0,0,Davies,0.1,False,None,a,8,11,90.0,313,160,12,6411,0,11623,0,0.0,2.5,Davies,1
2,10,207,100,100,3,177815,None,,0,0,-3,3,144.7,243,39,None,,1,4,2.0,4.8,5,Dominic,5.8,31,5,84.7,203,38,177,False,255.8,271,33,1281,,2022-04-20T23:00:19.891975Z,77,0,1,2,0,,177815.jpg,3.8,0,0,Calvert-Lewin,3.0,False,None,a,8,11,448.0,96,37,64,1469276,0,2119738,0,0.8,8.3,Calvert-Lewin,2
2,2,312,100,100,5,194164,None,,0,0,-3,3,42.1,368,134,None,,0,2,3.0,1.5,0,Mason,2.5,42,2,59.3,273,92,178,False,431.2,158,65,2133,,2021-11-07T23:30:11.755458Z,42,1,0,None,0,,194164.jpg,2.5,1,0,Holgate,1.6,False,None,a,8,11,120.0,279,83,62,217790,0,146613,0,0.6,14.8,Holgate,7
0,1,318,100,100,4,198826,None,,0,0,-3,3,164.6,230,60,None,,0,2,-1.0,-1.0,0,Ben,0.0,39,0,80.5,215,60,179,False,416.0,170,71,2029,,2022-04-25T07:30:12.612348Z,47,0,0,None,0,,198826.jpg,2.0,0,0,Godfrey,0.4,False,None,a,8,11,222.0,192,41,45,47500,0,99414,0,0.0,9.6,Godfrey,6
6,19,413,100,100,7,212319,None,,0,0,1,-1,383.7,105,14,4,,2,4,4.8,4.2,0,Richarlison,5.2,46,10,203.9,31,9,180,False,651.4,64,5,2522,,2022-05-06T13:30:18.239261Z,76,0,0,1,0,,212319.jpg,4.2,0,0,de Andrade,12.3,False,None,a,8,11,1010.0,16,8,125,2445134,0,2330597,0,0.7,16.4,Richarlison,9
0,0,0,0,0,0,222627,None,,0,0,0,0,0.0,538,39,None,,0,1,0.0,0.0,0,João,0.0,0,0,0.0,555,59,181,False,0.0,550,59,0,Joined Sporting Lisbon on a season-long loan - Expected back 01 Jul,2021-08-25T16:30:13.873098Z,40,0,0,None,0,,222627.jpg,0.0,0,0,Virgínia,0.8,False,None,u,8,11,0.0,505,24,0,5871,0,113978,0,0.0,0.0,Virgínia,0
0,1,119,100,100,2,180184,None,,0,0,-3,3,77.6,314,168,None,,0,3,-1.0,0.5,6,Donny,1.5,14,2,35.3,344,152,282,False,156.8,354,145,550,,2022-04-22T15:30:16.676517Z,57,0,0,None,0,,180184.jpg,2.1,0,0,van de Beek,0.3,False,None,a,8,11,118.0,285,148,31,109639,0,107111,0,0.3,5.4,van de Beek,1
0,1,103,None,None,3,108823,None,,0,0,-3,3,142.6,246,142,None,,0,3,-0.7,-0.2,2,Bamidele,0.8,23,1,46.1,316,142,363,False,189.2,322,132,985,,None,62,0,0,None,0,,108823.jpg,1.7,0,0,Alli,1.0,False,None,a,8,11,129.0,268,140,35,385004,0,459063,0,0.1,5.6,Dele,4
0,3,61,None,None,1,40349,None,,0,0,0,0,0.0,523,30,None,,0,1,-1.0,-0.8,1,Asmir,0.2,8,0,8.2,445,31,481,False,81.8,409,30,270,,None,40,0,0,None,0,,40349.jpg,4.3,0,11,Begović,2.3,False,None,a,8,11,0.0,490,15,13,230872,0,224279,0,0.0,3.2,Begović,0
2,8,252,0,0,3,60252,3,,0,0,-3,3,468.9,74,56,3,,3,3,0.0,0.0,0,Andros,0.0,30,3,103.9,146,83,482,False,351.6,210,81,1452,Knee injury - Unknown return date,2022-03-21T11:00:11.917327Z,52,0,0,4,0,,60252.jpg,3.1,0,0,Townsend,2.1,False,None,i,8,11,221.0,196,105,66,1531076,0,1495235,0,0.0,12.7,Townsend,3
5,3,397,100,100,6,172632,2,,0,0,-1,1,644.2,32,23,2,,0,3,2.2,1.5,2,Demarai,2.5,39,5,189.0,38,25,484,False,486.2,128,48,2336,,2022-03-04T14:30:16.575899Z,54,0,0,5,0,,172632.jpg,3.1,0,0,Gray,5.2,False,None,a,8,11,758.0,40,25,106,3188458,0,2920714,0,0.5,19.6,Gray,3
1,0,147,None,None,1,153673,None,,0,0,-2,2,175.4,220,58,None,,0,2,-0.5,-0.5,0,Jonjoe,0.5,24,0,38.5,333,119,502,False,164.6,347,140,1015,,None,43,0,0,None,0,,153673.jpg,1.4,1,0,Kenny,0.1,False,None,a,8,11,44.0,368,133,21,11276,0,13335,0,0.1,4.9,Kenny,1
3,9,325,None,None,7,232826,1,,0,0,2,-2,523.0,57,41,1,,2,3,1.2,1.0,1,Anthony,2.0,40,4,161.6,55,38,503,False,460.4,146,56,2277,,None,47,0,0,None,0,,232826.jpg,2.9,0,0,Gordon,5.7,False,None,a,8,11,632.0,54,32,100,874372,0,366043,0,0.4,21.3,Gordon,4
0,0,10,100,0,0,160987,None,,0,0,-1,1,0.6,481,224,None,,0,3,0.0,0.0,0,Jean-Philippe,0.0,2,0,0.8,502,218,504,False,7.0,488,210,65,,2022-02-21T18:00:16.097363Z,44,0,0,None,0,,160987.jpg,1.0,0,0,Gbamin,0.0,False,None,a,8,11,0.0,575,226,3,3330,0,4784,0,0.0,0.7,Gbamin,0
0,1,49,100,100,0,480455,None,,0,0,0,0,2.8,455,170,None,,0,2,-1.5,-1.8,0,Jarrad,-0.8,17,1,13.8,422,155,544,False,90.2,396,154,387,,2022-01-10T12:30:22.083279Z,40,0,0,None,0,,480455.jpg,1.2,1,0,Branthwaite,0.3,False,None,a,8,11,44.0,365,130,7,56637,0,47223,0,-0.2,1.8,Branthwaite,0
0,0,0,0,0,0,173818,None,,0,0,0,0,0.0,623,72,None,,0,4,0.0,0.0,0,Nathan,0.0,0,0,0.0,629,71,545,False,0.0,626,69,0,Joined Sunderland on a season-long loan - Expected back 01 Jul,2021-08-17T07:00:07.709913Z,45,0,0,None,0,,173818.jpg,0.0,0,0,Broadhead,0.0,False,None,u,8,11,0.0,607,68,0,4128,0,5389,0,0.0,0.0,Broadhead,0
0,0,2,0,0,0,242058,None,,0,0,0,0,0.0,730,96,None,,0,4,0.0,0.0,0,Moise,0.0,0,0,0.0,732,96,564,False,0.0,732,96,1,Joined Juventus on a two-year loan deal,2021-08-31T10:00:10.305929Z,60,0,0,None,0,,242058.jpg,1.0,0,0,Kean,0.0,False,None,u,8,11,0.0,729,96,1,2460,0,3301,0,0.0,0.2,Kean,0
0,0,0,0,0,0,495542,None,,0,0,0,0,0.0,573,226,None,,0,2,0.0,0.0,0,Niels,0.0,0,0,0.0,589,226,570,False,0.0,584,226,0,Joined Standard Liege on a season-long loan - Expected back 01 Jul,2021-08-31T18:00:10.373641Z,40,0,0,None,0,,495542.jpg,0.0,0,0,Nkounkou,0.0,False,None,u,8,11,0.0,541,220,0,1769,0,1817,0,0.0,0.0,Nkounkou,0
0,0,0,None,None,0,11948,None,,0,0,-1,1,0.0,499,16,None,,0,1,-1.0,-1.0,0,Andy,0.0,0,0,0.0,523,43,571,False,0.0,518,43,0,,None,39,0,0,None,0,,11948.jpg,0.0,0,0,Lonergan,0.1,False,None,a,8,11,0.0,465,1,0,11914,0,6680,0,0.0,0.0,Lonergan,0
1,2,73,0,0,2,57134,None,,0,0,0,0,108.9,283,44,None,,0,4,0.0,0.0,0,Salomón,-0.5,16,1,53.8,296,44,591,False,94.2,393,49,779,Suspended until 13 Aug,2022-05-15T21:30:14.096831Z,60,0,0,None,0,,57134.jpg,1.5,1,0,Rondón,0.2,False,None,s,8,11,339.0,131,43,30,78947,0,72780,0,-0.1,5.0,Rondón,2
0,0,6,0,0,1,218997,None,,0,0,0,0,0.4,487,67,None,,0,4,0.0,0.0,0,Ellis,0.0,0,0,0.7,508,64,602,False,6.4,490,57,61,Joined Heart of Midlothian on loan until the end of the season - Expected back 01 Jul,2022-01-26T18:00:14.812256Z,45,0,0,None,0,,218997.jpg,2.0,0,0,Simms,0.2,False,None,u,8,11,0.0,620,71,2,69799,0,59138,0,0.0,0.4,Simms,0
0,0,6,None,None,0,461421,None,,0,0,0,0,0.9,473,63,None,,0,4,-1.0,-1.0,0,Lewis,0.0,1,0,0.8,507,63,607,False,2.4,502,60,30,,None,45,0,0,None,0,,461421.jpg,0.7,0,0,Dobbin,0.9,False,None,a,8,11,4.0,441,62,2,183641,0,111602,0,0.0,0.4,Dobbin,1
0,0,0,None,None,0,491556,None,,0,0,0,0,0.0,679,277,None,,0,3,-1.0,-1.0,0,Charlie,0.0,0,0,0.0,681,275,613,False,0.0,680,274,0,,None,45,0,0,None,0,,491556.jpg,0.0,0,0,Whitaker,0.0,False,None,a,8,11,0.0,666,276,0,1673,0,1367,0,0.0,0.0,Whitaker,0
0,0,0,None,None,0,447325,None,,0,0,0,0,0.0,555,46,None,,0,1,-1.0,-1.0,0,Harry,0.0,0,0,0.0,571,66,616,False,0.0,566,66,0,,None,40,0,0,None,0,,447325.jpg,0.0,0,0,Tyrer,0.0,False,None,a,8,11,0.0,523,31,0,7221,0,4548,0,0.0,0.0,Tyrer,0
0,0,3,None,None,0,66838,None,,0,0,0,0,0.1,497,69,None,,0,4,-1.0,-1.0,0,Cenk,0.0,0,0,0.0,708,85,622,False,0.0,708,85,5,,None,50,0,0,None,0,,66838.jpg,1.0,0,0,Tosun,0.1,False,None,a,8,11,0.0,701,85,1,133649,0,127224,0,0.0,0.2,Tosun,0
0,0,0,None,None,0,474907,None,,0,0,0,0,0.0,566,219,None,,0,2,-1.0,-1.0,0,Reece,0.0,0,0,0.0,582,219,623,False,0.0,577,219,0,,None,40,0,0,None,0,,474907.jpg,0.0,0,0,Welch,0.0,False,None,a,8,11,0.0,534,213,0,2721,0,2223,0,0.0,0.0,Welch,0
0,0,8,None,None,0,461446,None,,0,0,0,0,0.0,666,268,None,,0,3,-1.0,-1.0,0,Tyler,0.0,0,0,1.9,491,213,630,False,1.2,511,223,27,,None,45,0,0,None,0,,461446.jpg,1.0,0,0,Onyango,0.0,False,None,a,8,11,18.0,409,200,3,774,0,571,0,0.0,0.7,Onyango,0
0,0,0,100,0,0,243571,None,,0,0,-4,4,0.0,584,233,None,,0,2,0.0,0.0,0,Nathan,0.0,0,0,0.0,600,233,674,False,0.0,595,233,0,,2022-04-04T08:00:17.782736Z,41,0,0,None,0,,243571.jpg,0.0,0,0,Patterson,0.0,False,None,a,8,11,0.0,552,227,0,3297,0,2354,0,0.0,0.0,Patterson,0
1,3,177,100,100,3,224967,None,,0,0,-1,1,138.8,250,68,None,,1,2,2.8,1.0,0,Vitalii,2.0,17,1,39.4,331,118,675,False,187.4,326,129,1054,,2022-03-04T01:30:21.454828Z,49,0,0,None,0,,224967.jpg,3.2,0,0,Mykolenko,1.2,False,None,a,8,11,66.0,335,112,42,140613,0,32986,0,0.4,8.6,Mykolenko,0
0,0,-2,None,None,0,491559,None,,0,0,0,0,0.1,496,230,None,,0,3,-1.0,-0.8,1,Isaac,0.2,1,0,0.6,512,226,718,False,0.0,681,275,13,,None,45,0,0,None,0,,491559.jpg,1.0,0,0,Price,0.0,False,None,a,8,11,8.0,432,210,1,140,0,78,0,0.0,0.2,Price,0
0,12,706,100,100,7,17745,None,,0,0,0,0,11.2,432,9,None,,1,1,3.7,3.2,2,Kasper,3.2,58,0,109.1,137,1,200,False,1076.6,4,2,3330,,2021-12-06T00:00:17.338587Z,50,0,0,None,2,,17745.jpg,3.5,0,131,Schmeichel,18.2,False,None,a,9,13,0.0,696,72,131,1689605,0,1590494,0,0.6,26.2,Schmeichel,1
1,0,257,100,100,2,37642,None,,0,0,-1,1,57.6,345,119,None,,0,2,1.5,2.5,2,Jonny,2.5,23,1,48.8,310,107,201,False,355.6,208,86,1346,,2021-12-12T23:00:17.523272Z,54,0,0,None,0,,37642.jpg,2.2,0,0,Evans,0.3,False,None,a,9,13,75.0,327,107,39,51588,0,46628,0,0.5,7.2,Evans,3
2,2,169,100,100,2,51938,2,,0,0,-3,3,208.6,193,119,None,,0,3,0.8,1.0,0,Marc,1.0,24,1,49.7,309,138,202,False,236.2,289,119,1127,,2022-03-17T23:30:13.982338Z,52,0,0,None,0,,51938.jpg,2.4,0,0,Albrighton,0.1,False,None,a,9,13,51.0,358,178,40,22550,0,32878,0,0.2,7.7,Albrighton,3
0,0,147,100,100,2,86881,None,,0,0,-2,2,44.2,364,181,None,,0,3,1.5,1.5,2,Nampalys,1.5,15,0,14.0,420,187,203,False,88.2,402,171,1032,,2021-08-26T10:30:10.154751Z,43,0,0,None,0,,86881.jpg,1.7,0,0,Mendy,1.1,False,None,a,9,13,7.0,434,211,24,349723,0,315419,0,0.3,5.6,Mendy,3
0,0,17,100,100,0,95463,None,,0,0,0,0,0.0,524,31,None,,0,1,0.5,0.8,0,Danny,0.8,1,0,3.2,472,35,204,False,32.4,450,35,90,,2022-05-13T22:00:12.328036Z,40,0,0,None,0,,95463.jpg,3.0,0,4,Ward,3.4,False,None,a,9,13,0.0,491,16,3,242631,0,267764,0,0.2,0.8,Ward,0
3,24,480,100,100,4,101668,None,,0,0,-2,2,229.5,181,27,None,,5,4,5.2,9.5,10,Jamie,9.5,27,15,159.6,56,12,205,False,599.8,81,8,1801,,2022-03-09T14:00:12.723977Z,103,1,0,1,0,,101668.jpg,5.3,0,0,Vardy,12.0,False,None,a,9,13,775.0,37,13,133,3896763,0,4286672,0,0.9,12.9,Vardy,2
0,0,0,0,0,0,106837,None,,0,0,-1,1,0.0,705,294,None,,0,3,0.0,0.0,0,Dennis,0.0,0,0,0.0,705,293,206,False,0.0,705,293,0,Joined Torino on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:06.668904Z,49,0,0,None,0,,106837.jpg,0.0,0,0,Praet,0.0,False,None,u,9,13,0.0,694,294,0,497,0,4286,0,0.0,0.0,Praet,0
3,3,202,100,100,1,111931,None,,0,0,-3,3,139.6,249,67,None,,1,2,0.0,1.0,4,Ricardo Domingos,1.0,20,1,53.7,297,101,207,False,274.8,261,98,990,,2022-05-08T23:00:20.482870Z,52,0,0,None,0,,111931.jpg,2.5,0,0,Barbosa Pereira,1.5,False,None,a,9,13,122.0,273,79,35,371139,0,552145,0,0.2,6.7,Pereira,3
0,4,422,100,100,5,155569,None,,0,0,0,0,69.4,324,105,None,,1,2,1.5,2.5,1,Daniel,2.5,40,0,54.9,290,98,208,False,460.4,145,57,2118,,2021-12-31T18:00:20.413895Z,40,0,0,None,0,,155569.jpg,2.0,0,0,Amartey,10.9,False,None,a,9,13,20.0,400,149,55,1612752,0,1842053,0,0.6,13.8,Amartey,4
0,6,365,100,100,6,166477,None,,0,0,-2,2,241.0,175,39,None,,1,2,3.5,4.5,6,Timothy,4.5,30,1,78.1,222,63,209,False,435.4,155,63,2124,,2022-04-28T23:00:11.457067Z,53,0,0,None,0,,166477.jpg,2.8,0,0,Castagne,1.5,False,None,a,9,13,103.0,301,94,75,257794,0,214033,0,0.8,14.2,Castagne,1
4,14,532,100,75,6,166989,4,,0,0,-1,1,578.9,44,32,None,,2,3,2.0,1.7,2,Youri,2.2,42,6,175.8,47,32,210,False,723.8,43,18,2629,,2022-05-19T21:30:12.161243Z,64,0,0,2,0,,166989.jpg,3.8,0,0,Tielemans,3.5,False,None,a,9,13,460.0,90,48,120,1004798,0,1194917,0,0.3,18.8,Tielemans,3
3,2,101,100,100,1,168580,None,,0,0,-3,3,139.7,247,143,None,,1,3,0.8,3.5,13,Ayoze,3.5,15,2,48.7,311,139,211,False,172.4,337,137,438,,2022-04-07T23:30:18.859196Z,57,0,0,5,0,,168580.jpg,2.5,1,0,Pérez,0.1,False,None,a,9,13,180.0,229,120,35,12230,0,29532,0,0.6,6.1,Pérez,0
11,24,637,100,100,5,172780,1,,0,0,-1,1,706.2,23,18,1,,6,3,5.8,11.5,13,James,11.5,41,12,230.2,24,17,212,False,827.4,17,6,2454,,2022-03-04T15:00:14.287181Z,69,0,0,4,0,,172780.jpg,5.2,0,0,Maddison,16.3,False,None,a,9,13,770.0,39,24,181,3524725,0,2992096,0,1.7,26.2,Maddison,3
6,10,246,100,100,1,173515,None,,0,0,-5,5,242.7,174,26,None,,1,4,2.0,0.5,0,Kelechi,0.5,25,4,92.2,188,36,213,False,292.0,252,29,1253,,2021-12-31T18:00:20.436860Z,70,0,0,3,0,,173515.jpg,3.1,0,0,Iheanacho,3.2,False,None,a,9,13,390.0,118,41,80,754762,0,1479174,0,0.1,11.4,Iheanacho,1
0,0,41,100,100,1,197469,None,,0,0,-1,1,2.8,456,213,None,,0,3,0.0,0.0,0,Hamza,0.0,4,0,5.3,459,204,214,False,43.0,436,188,284,,2022-05-18T11:30:12.000117Z,44,0,0,None,0,,197469.jpg,1.3,0,0,Choudhury,0.1,False,None,a,9,13,6.0,436,212,8,12649,0,16855,0,0.0,1.8,Choudhury,1
12,10,377,100,100,8,201666,None,,0,0,-5,5,425.3,90,66,None,,2,3,4.7,8.0,6,Harvey,8.0,30,6,196.8,35,22,215,False,546.2,111,40,2095,,2022-02-20T23:00:13.259481Z,65,0,0,None,0,,201666.jpg,4.3,0,0,Barnes,4.2,False,None,a,9,13,1000.0,18,10,137,714022,0,1313969,0,1.2,21.1,Barnes,2
1,0,240,100,0,5,203341,None,,0,0,-2,2,66.0,328,172,None,,0,3,0.0,0.0,0,Wilfred,0.0,26,0,57.0,281,125,216,False,322.0,229,93,1617,,2022-03-17T23:30:14.026553Z,48,0,0,None,0,,203341.jpg,2.2,0,0,Ndidi,0.8,False,None,a,9,13,179.0,230,121,41,84320,0,169256,0,0.0,8.5,Ndidi,4
